帖子ID,帖子标题,股票吧代码,股票吧名称,用户ID,用户昵称,点击量,转发量,评论量,发布时间,最后更新时间,是否有图片,是否有视频
1594904610,跌100个点,zssh000001,上证指数吧,2.46634E+15,自豪的赵玉凤1,4,0,0,2025/9/4 10:50,2025/9/4 10:50,FALSE,FALSE
1594904602,完犊子,zssh000001,上证指数吧,4.00233E+15,只要你涨停,15,0,0,2025/9/4 10:50,2025/9/4 10:50,FALSE,FALSE
1594904592,上涨的时候没你，下跌绝对有你,zssh000001,上证指数吧,3.89324E+15,三月不知十月苦,12,0,0,2025/9/4 10:50,2025/9/4 10:50,FALSE,FALSE
1594904568,我走了嗯玩不过,zssh000001,上证指数吧,8.19802E+15,璃安钱庄,6,0,0,2025/9/4 10:50,2025/9/4 10:50,FALSE,FALSE
1594904529,抢跑开始了，明天准备迎接暴击！,zssh000001,上证指数吧,6.9365E+15,股友5n0773y103,12,0,0,2025/9/4 10:50,2025/9/4 10:50,FALSE,FALSE
1594904518,哪里来回哪里去,zssh000001,上证指数吧,9.13409E+15,坚决的罗莉萍,11,0,0,2025/9/4 10:50,2025/9/4 10:50,FALSE,FALSE
1594904504,宽幅震荡中，稳住别浪,zssh000001,上证指数吧,7.88101E+15,野心优雅,9,0,0,2025/9/4 10:50,2025/9/4 10:50,FALSE,FALSE
1594904498,目前大盘属于双头形态。,zssh000001,上证指数吧,3.71134E+15,深沉的戚锦鹏,9,0,0,2025/9/4 10:50,2025/9/4 10:50,FALSE,FALSE
1594904458,这下可是要到3450咯,zssh000001,上证指数吧,5.68234E+15,椰林小子,5,0,0,2025/9/4 10:50,2025/9/4 10:50,FALSE,FALSE
1594904373,发生什么事情了？如此走势！,zssh000001,上证指数吧,3.34951E+15,羊羊羊2013998,7,0,0,2025/9/4 10:50,2025/9/4 10:50,FALSE,FALSE
1594904358,大a短期看4000中期看5000长期看3000,zssh000001,上证指数吧,3.42909E+15,红鲤鱼绿鲤鱼与LV,5,0,0,2025/9/4 10:50,2025/9/4 10:50,FALSE,FALSE
1594904328,羡慕今天还往里面充的汉子，真有钱,zssh000001,上证指数吧,3.27001E+15,股友x959273L53,4,0,0,2025/9/4 10:50,2025/9/4 10:50,FALSE,FALSE
1594904292,破位了,zssh000001,上证指数吧,4.83837E+15,孤鸿星夏,6,0,0,2025/9/4 10:50,2025/9/4 10:50,FALSE,FALSE
1594904277,观市见“三只乌鸦”连阴三日锁层楼，鸦影横空扰客愁。绿浪翻台吞旧利，心灯暂守待云收,zssh000001,上证指数吧,9.50311E+15,火红的小手,5,0,0,2025/9/4 10:49,2025/9/4 10:49,FALSE,FALSE
1594904176,一个月赚的不够一天跌,zssh000001,上证指数吧,1.45639E+15,磊磊落落地阿伊达,4,0,0,2025/9/4 10:49,2025/9/4 10:49,FALSE,FALSE
1594904149,今天最多向下微调3个点。,zssh000001,上证指数吧,8.71309E+15,打扮打扮再打板,6,0,0,2025/9/4 10:49,2025/9/4 10:49,FALSE,FALSE
1594904146,熊牛今天成最终对决，,zssh000001,上证指数吧,7.86101E+15,我是新进股东,10,0,0,2025/9/4 10:49,2025/9/4 10:49,FALSE,FALSE
1594904120,昨天加仓融资100万，今天亏了28万，今天继续加杠杆100万,zssh000001,上证指数吧,2.37309E+15,黑心资本,11,0,0,2025/9/4 10:49,2025/9/4 10:49,FALSE,FALSE
1594904084,国际复材具备潜力,zssh000001,上证指数吧,9.28658E+15,阿狸不告诉你,5,0,0,2025/9/4 10:49,2025/9/4 10:49,FALSE,FALSE
1594904081,砸盘太强了,zssh000001,上证指数吧,1.38309E+15,国色天香的谢芝菲,3,0,0,2025/9/4 10:49,2025/9/4 10:49,FALSE,FALSE
1594904041,收割开始，韭菜已经很茂盛了。,zssh000001,上证指数吧,9.84037E+15,股友NbWHcZ,7,0,0,2025/9/4 10:49,2025/9/4 10:49,FALSE,FALSE
1594903998,谁点火了，让机构纷纷兑现高价股，接盘给力,zssh000001,上证指数吧,6.95302E+15,股友U651910X16,6,0,0,2025/9/4 10:49,2025/9/4 10:49,FALSE,FALSE
1594903987,大牛市终于来了，哈哈,zssh000001,上证指数吧,1.98503E+15,职业唱空a股,7,0,0,2025/9/4 10:49,2025/9/4 10:49,FALSE,FALSE
1594903977,还是三千多稳当点,zssh000001,上证指数吧,7.10631E+15,股友85W7a25508,8,0,0,2025/9/4 10:49,2025/9/4 10:49,FALSE,FALSE
1594889930,我只是来看看牛市是什么样子的,zssh000001,上证指数吧,7.12134E+15,股友xx6yeI,45,0,1,2025/9/4 10:41,2025/9/4 10:49,FALSE,FALSE
1594903841,啥玩意,zssh000001,上证指数吧,4.95736E+15,hhsjsnjxmdm,7,0,0,2025/9/4 10:49,2025/9/4 10:49,FALSE,FALSE
1594903802,这回网上的股神们一个个都闭嘴了！！！,zssh000001,上证指数吧,8.76533E+15,好好先生0315,9,0,0,2025/9/4 10:49,2025/9/4 10:49,FALSE,FALSE
1594903791,今天跌100个点/,zssh000001,上证指数吧,1.85239E+15,堂堂正正的茉莉花,8,0,0,2025/9/4 10:49,2025/9/4 10:49,FALSE,FALSE
1594903757,下午V起来,zssh000001,上证指数吧,4.56019E+15,kevinxusst,6,0,0,2025/9/4 10:49,2025/9/4 10:49,FALSE,FALSE
1594903742,赶快跑别让主力跑了，,zssh000001,上证指数吧,7.47238E+15,股友7hoeal,7,0,0,2025/9/4 10:49,2025/9/4 10:49,FALSE,FALSE
1594903712,3674,zssh000001,上证指数吧,8.59039E+15,股友67u1C00958,11,0,0,2025/9/4 10:49,2025/9/4 10:49,FALSE,FALSE
1594885878,这三天把一个月赚的吐出去还倒亏,zssh000001,上证指数吧,3.70452E+15,每月总有几天红,94,0,2,2025/9/4 10:39,2025/9/4 10:49,FALSE,FALSE
1594883023,要重新回到三千点了,zssh000001,上证指数吧,6.75938E+15,大柱啊,72,0,2,2025/9/4 10:38,2025/9/4 10:49,FALSE,FALSE
1594903594,最高点下来才百分之3个多点，还有5个点空间，就是跌的太急，吃相难看。,zssh000001,上证指数吧,2.38126E+15,阿库特,5,0,0,2025/9/4 10:49,2025/9/4 10:49,FALSE,FALSE
