ts_code,name,market,publisher,category,base_date,base_point,list_date
114739.MI,MSCI中国/耐用消费品与服装,MSCI,MSCI指数,二级行业指数,,,
114743.MI,MSCI中国/软件与服务,MSCI,MSCI指数,二级行业指数,,,
114745.MI,MSCI中国/技术硬件与设备,MSCI,MSCI指数,二级行业指数,,,
114746.MI,MSCI中国/通信服务,MSCI,MSCI指数,二级行业指数,,,
114747.MI,MSCI中国/电信业务,MSCI,MSCI指数,一级行业指数,,,
114751.MI,MSCI中国/运输,MSCI,MSCI指数,二级行业指数,,,
114753.MI,MSCI中国/公用事业,MSCI,MSCI指数,一级行业指数,,,
114754.MI,MSCI中国/公用事业Ⅱ,MSCI,MSCI指数,二级行业指数,,,
121657.MI,MSCI马来西亚成长,MSCI,MSCI指数,成长指数,19970530,100.0,19971208
121658.MI,MSCI马来西亚价值,MSCI,MSCI指数,价值指数,19970530,100.0,19971208
121659.MI,MSCI新兴市场(除亚洲),MSCI,MSCI指数,规模指数,19871231,100.0,19940531
122488.MI,MSCI中华(美元),MSCI,MSCI指数,规模指数,19921231,100.0,19940531
122489.MI,MSCI金龙,MSCI,MSCI指数,规模指数,19960902,100.0,20000531
122490.MI,MSCI中华价值,MSCI,MSCI指数,价值指数,19961231,100.0,20000531
122491.MI,MSCI中华成长,MSCI,MSCI指数,成长指数,19961231,100.0,20000531
122492.MI,MSCI金龙价值,MSCI,MSCI指数,价值指数,19961231,100.0,20000531
122493.MI,MSCI金龙成长,MSCI,MSCI指数,成长指数,19961231,100.0,20000531
123156.MI,MSCI欧盟(除希腊)(退市),MSCI,MSCI指数,规模指数,20010531,100.0,20010531
123157.MI,MSCI欧洲(除希腊)(退市),MSCI,MSCI指数,规模指数,20010531,100.0,20010531
123163.MI,MSCI欧非中东新兴市场,MSCI,MSCI指数,规模指数,19981231,100.0,20010731
123164.MI,MSCI欧非中东新兴市场价值,MSCI,MSCI指数,价值指数,19981231,100.0,20010731
123165.MI,MSCI欧非中东新兴市场成长,MSCI,MSCI指数,成长指数,19981231,100.0,20010731
125294.MI,MSCI阿根廷(包括ADR)(退市),MSCI,MSCI指数,规模指数,,,20011130
125509.MI,MSCI新兴市场(包括阿根廷ADR)(退市),MSCI,MSCI指数,规模指数,,,20011130
125511.MI,MSCI拉美新兴市场(包括阿根廷ADR)(退市),MSCI,MSCI指数,规模指数,,,20011130
125957.MI,MSCI全球/综合消费者服务,MSCI,MSCI指数,三级行业指数,20050429,100.0,20050502
126151.MI,MSCI发达市场基础设施业限权重(退市),MSCI,MSCI指数,一级行业指数,19981231,1000.0,20080122
126152.MI,MSCI新兴市场基础设施业限权重(退市),MSCI,MSCI指数,一级行业指数,19981231,1000.0,20080122
126153.MI,MSCI欧洲基础设施业限权重(退市),MSCI,MSCI指数,一级行业指数,19981231,1000.0,20080122
126154.MI,MSCI欧澳和远东基础设施业限权重(退市),MSCI,MSCI指数,一级行业指数,19981231,1000.0,20080122
126155.MI,MSCI美国基础设施业限权重(退市),MSCI,MSCI指数,一级行业指数,19981231,1000.0,20080122
126156.MI,MSCI日本基础设施业限权重(退市),MSCI,MSCI指数,一级行业指数,19981231,1000.0,20080122
126157.MI,MSCI亚洲(除日本)基础设施限权重(退市),MSCI,MSCI指数,一级行业指数,19981231,1000.0,20080122
126167.MI,MSCI日本商品生产者限权重(退市),MSCI,MSCI指数,规模指数,19981231,1000.0,20080430
126168.MI,MSCI日本商品生产者(退市),MSCI,MSCI指数,规模指数,19981231,1000.0,20080430
126170.MI,MSCI美国商品生产者限权重(退市),MSCI,MSCI指数,规模指数,19981231,1000.0,20080430
126171.MI,MSCI美国商品生产者(退市),MSCI,MSCI指数,规模指数,19981231,1000.0,20080430
126173.MI,MSCI发达市场商品生产者限权重(退市),MSCI,MSCI指数,规模指数,19981231,1000.0,20080430
126174.MI,MSCI发达市场商品生产者(退市),MSCI,MSCI指数,规模指数,19981231,1000.0,20080430
126286.MI,MSCI全球/独立电力生产与能源贸易,MSCI,MSCI指数,三级行业指数,20050429,100.0,20050502
126314.MI,MSCI新兴/独立电力生产与能源贸易,MSCI,MSCI指数,三级行业指数,20050429,100.0,20050502
126316.MI,MSCI欧盟/独立电力生产与能源贸易,MSCI,MSCI指数,一级行业指数,20171130,100.0,20050502
126322.MI,MSCI欧洲/独立电力生产与能源贸易,MSCI,MSCI指数,一级行业指数,20171130,100.0,20050502
126384.MI,MSCI发达/独立电力生产与能源贸易,MSCI,MSCI指数,三级行业指数,20050429,100.0,20050502
126443.MI,MSCI发达/综合消费者服务,MSCI,MSCI指数,三级行业指数,20211130,100.0,20050502
127173.MI,MSCI欧盟GDP加权,MSCI,MSCI指数,规模指数,19980630,100.0,19980801
127187.MI,MSCI欧洲GDP加权,MSCI,MSCI指数,规模指数,19691231,100.0,19900531
127200.MI,MSCI东盟,MSCI,MSCI指数,规模指数,19941230,1000.0,20060724
127221.MI,MSCI东南亚价值,MSCI,MSCI指数,价值指数,19961231,1000.0,20060724
127222.MI,MSCI东南亚成长,MSCI,MSCI指数,成长指数,19961231,1000.0,20060724
127269.MI,MSCI China 10/40,MSCI,MSCI指数,主题指数,19981231,1000.0,19981231
127300.MI,MSCI金砖四国,MSCI,MSCI指数,规模指数,19941230,100.0,20051206
127301.MI,MSCI金砖四国价值,MSCI,MSCI指数,价值指数,19961231,100.0,20051206
127302.MI,MSCI金砖四国成长,MSCI,MSCI指数,成长指数,19961231,100.0,20051206
128019.MI,MSCI全球(除瑞士),MSCI,MSCI指数,规模指数,19941230,100.0,20130830
128258.MI,MSCI发达市场GDP加权(退市),MSCI,MSCI指数,规模指数,19691231,100.0,19880930
128259.MI,MSCI欧澳远东GDP加权,MSCI,MSCI指数,规模指数,19691231,100.0,19880729
128456.MI,MSCI US REIT INDEX,MSCI,MSCI指数,其他,20050617,826.04,20050620
128532.MI,MSCI新兴市场GDP加权,MSCI,MSCI指数,规模指数,20000630,1000.0,20051206
128533.MI,MSCI全球GDP加权(退市),MSCI,MSCI指数,规模指数,20000630,1000.0,20051206
128715.MI,MSCI中国H股(美元),MSCI,MSCI指数,规模指数,20041130,1000.0,20061018
128715L.MI,MSCI中国H股(Local),MSCI,MSCI指数,规模指数,20041130,1000.0,20061018
128718.MI,MSCI中国A股在岸+B股+H股,MSCI,MSCI指数,规模指数,20041130,1000.0,20061018
128720.MI,MSCI中国红筹股+民企股(美元),MSCI,MSCI指数,规模指数,20041130,1000.0,20061018
128720L.MI,MSCI中国红筹股+民企股(Local),MSCI,MSCI指数,规模指数,20041130,1000.0,20061018
128722.MI,MSCI中国A股在岸+H股,MSCI,MSCI指数,规模指数,20041130,1000.0,20061018
128726.MI,MSCI中华(A股在岸)(除香港),MSCI,MSCI指数,规模指数,20041130,1000.0,20061018
128730.MI,MSCI中华A股在岸,MSCI,MSCI指数,规模指数,20041130,1000.0,20061018
128734.MI,MSCI中华A股在岸+HSBC,MSCI,MSCI指数,规模指数,20041130,1000.0,20041130
128738.MI,MSCI中国B股(美元),MSCI,MSCI指数,规模指数,20041130,1000.0,20061018
128744.MI,MSCI中华+HSBC,MSCI,MSCI指数,规模指数,20041130,1000.0,20041130
128753.MI,MSCI中国红筹股(美元),MSCI,MSCI指数,规模指数,20041130,1000.0,20061018
128753L.MI,MSCI中国红筹股(Local),MSCI,MSCI指数,规模指数,20041130,1000.0,20061018
128754.MI,MSCI中国民企股(美元),MSCI,MSCI指数,规模指数,20041130,1000.0,20061018
128754L.MI,MSCI中国民企股(Local),MSCI,MSCI指数,规模指数,20041130,1000.0,20061018
128755.MI,MSCI中国A股在岸+B股,MSCI,MSCI指数,规模指数,20041130,1000.0,20061018
129853.MI,MSCI日本等权重(退市),MSCI,MSCI指数,规模指数,19981231,1000.0,20080122
129854.MI,MSCI欧澳和远东等权重(退市),MSCI,MSCI指数,规模指数,19981231,1000.0,20080122
129855.MI,MSCI欧洲等权重(退市),MSCI,MSCI指数,规模指数,19981231,1000.0,20080122
129856.MI,MSCI新兴市场等权重(退市),MSCI,MSCI指数,规模指数,19981231,1000.0,20080122
129857.MI,MSCI发达市场等权重(退市),MSCI,MSCI指数,规模指数,19981231,1000.0,20080122
129858.MI,MSCI美国等权重(退市),MSCI,MSCI指数,规模指数,19981231,1000.0,20080122
129859.MI,MSCI全球等权重(退市),MSCI,MSCI指数,规模指数,19981231,1000.0,20080122
129864.MI,MSCI全球基础设施(退市),MSCI,MSCI指数,一级行业指数,19981231,1000.0,20080122
129865.MI,MSCI全球基础设施业限权重(退市),MSCI,MSCI指数,一级行业指数,19981231,1000.0,20080122
129867.MI,MSCI发达市场基础设施(退市),MSCI,MSCI指数,一级行业指数,19981231,1000.0,20080122
129869.MI,MSCI新兴市场基础设施(退市),MSCI,MSCI指数,一级行业指数,19981231,1000.0,20080122
129871.MI,MSCI欧洲基础设施(退市),MSCI,MSCI指数,一级行业指数,19981231,1000.0,20080122
129875.MI,MSCI欧澳和远东基础设施(退市),MSCI,MSCI指数,一级行业指数,19981231,1000.0,20080122
129877.MI,MSCI美国基础设施,MSCI,MSCI指数,一级行业指数,19981231,1000.0,20080122
129879.MI,MSCI日本基础设施(退市),MSCI,MSCI指数,一级行业指数,19981231,1000.0,20080122
129881.MI,MSCI亚洲(除日本)基础设施(退市),MSCI,MSCI指数,一级行业指数,19981231,1000.0,20080122
129896.MI,MSCI发达市场低波(美元)(退市),MSCI,MSCI指数,策略指数,19981231,995.336,20080414
129954.MI,MSCI中华(除B股),MSCI,MSCI指数,规模指数,,,20091201
129955.MI,MSCI中华(除B股)+HSBC,MSCI,MSCI指数,规模指数,,,20091201
129985.MI,MSCI全球商品生产者限权重(退市),MSCI,MSCI指数,规模指数,19981231,1000.0,20080430
129986.MI,MSCI全球商品生产者(退市),MSCI,MSCI指数,规模指数,19981231,1000.0,20080430
132084.MI,MSCI欧洲货币联盟房地产指数(欧元),MSCI,MSCI指数,主题指数,20160831,1000.0,20160901
132126.MI,MSCI中国/房地产,MSCI,MSCI指数,二级行业指数,,,
132196.MI,MSCI中国A股在岸/房地产,MSCI,MSCI指数,一级行业指数,20160831,1000.0,20160901
132196L.MI,MSCI中国A股在岸/房地产(人民币),MSCI,MSCI指数,一级行业指数,20160831,1000.0,20160901
132981.MI,MSCI欧洲房地产指数(美元),MSCI,MSCI指数,主题指数,20160831,1000.0,20160901
133333.CSI,MSCI中国A股,CSI,MSCI指数,规模指数,20041130,1000.0,20050510
133333L.MI,MSCI中国A股在岸(人民币),MSCI,MSCI指数,规模指数,20041130,1000.0,20050510
133500.MI,MSCI中国A股在岸/航天航空与国防,MSCI,MSCI指数,三级行业指数,20041130,1000.0,20061018
133501.MI,MSCI中国A股在岸/航空货运与物流,MSCI,MSCI指数,三级行业指数,20041130,1000.0,20061018
133502.MI,MSCI中国A股在岸/航空公司,MSCI,MSCI指数,三级行业指数,20041130,1000.0,20061018
133503.MI,MSCI中国A股在岸/汽车与汽车零部件,MSCI,MSCI指数,二级行业指数,20041130,1000.0,20061018
133503L.MI,MSCI中国A股在岸/汽车与汽车零部件(人民币),MSCI,MSCI指数,二级行业指数,20041130,1000.0,20061018
133505.MI,MSCI中国A股在岸/汽车零部件,MSCI,MSCI指数,三级行业指数,20041130,1000.0,20061018
133506.MI,MSCI中国A股在岸/汽车,MSCI,MSCI指数,三级行业指数,20041130,1000.0,20061018
133507.MI,MSCI中国A股在岸/银行,MSCI,MSCI指数,二级行业指数,20041130,1000.0,20061018
133507L.MI,MSCI中国A股在岸/银行(人民币),MSCI,MSCI指数,二级行业指数,20041130,1000.0,20061018
133508.MI,MSCI中国A股在岸/饮料,MSCI,MSCI指数,三级行业指数,20041130,1000.0,20061018
133509.MI,MSCI中国A股在岸/生物科技,MSCI,MSCI指数,三级行业指数,20070531,1000.0,20091201
133510.MI,MSCI中国A股在岸/建筑产品,MSCI,MSCI指数,三级行业指数,20091130,1000.0,20061018
133511.MI,MSCI中国A股在岸/资本商品,MSCI,MSCI指数,二级行业指数,20041130,1000.0,20061018
133511L.MI,MSCI中国A股在岸/资本商品(人民币),MSCI,MSCI指数,二级行业指数,20041130,1000.0,20061018
133512.MI,MSCI中国A股在岸/资本市场,MSCI,MSCI指数,三级行业指数,20041130,1000.0,20061018
133513.MI,MSCI中国A股在岸/化学制品,MSCI,MSCI指数,三级行业指数,20041130,1000.0,20061018
133515.MI,MSCI中国A股在岸/商业银行,MSCI,MSCI指数,三级行业指数,20041130,1000.0,20061018
133516.MI,MSCI中国A股在岸/商业和专业服务,MSCI,MSCI指数,二级行业指数,20041130,1000.0,20061018
133516L.MI,MSCI中国A股/商业服务与供应品Ⅱ(人民币),MSCI,MSCI指数,二级行业指数,20041130,1000.0,20061018
133517.MI,MSCI中国A股在岸/商业服务与供应品Ⅲ,MSCI,MSCI指数,三级行业指数,20041130,1000.0,20061018
133518.MI,MSCI中国A股在岸/通信设备,MSCI,MSCI指数,三级行业指数,20041130,1000.0,20061018
133519.MI,MSCI中国A股在岸/电脑与外围设备,MSCI,MSCI指数,三级行业指数,20041130,1000.0,20061018
133520.MI,MSCI中国A股在岸/耐用消费品与服装,MSCI,MSCI指数,二级行业指数,20041130,1000.0,20061018
133520L.MI,MSCI中国A股在岸/耐用消费品与服装(人民币),MSCI,MSCI指数,二级行业指数,20041130,1000.0,20061018
133521.MI,MSCI中国A股在岸/建筑与工程,MSCI,MSCI指数,三级行业指数,20041130,1000.0,20061018
133522.MI,MSCI中国A股在岸/建筑材料,MSCI,MSCI指数,三级行业指数,20041130,1000.0,20061018
133523.MI,MSCI中国A股在岸/非日常消费品,MSCI,MSCI指数,一级行业指数,20041130,1000.0,20061018
133523L.MI,MSCI中国A股在岸/非日常消费品(人民币),MSCI,MSCI指数,一级行业指数,20041130,1000.0,20061018
133525.MI,MSCI中国A股在岸/消费信贷(退市),MSCI,MSCI指数,三级行业指数,20041130,1000.0,20091201
133525L.MI,MSCI中国A股在岸/消费信贷(人民币),MSCI,MSCI指数,三级行业指数,20041130,1000.0,20091201
133526.MI,MSCI中国A股在岸/日常消费品,MSCI,MSCI指数,一级行业指数,20041130,1000.0,20061018
133526L.MI,MSCI中国A股在岸/日常消费品(人民币),MSCI,MSCI指数,一级行业指数,20041130,1000.0,20061018
133527.MI,MSCI中国A股在岸/容器与包装,MSCI,MSCI指数,三级行业指数,20140530,1000.0,20061018
133528.MI,MSCI中国A股在岸/经销商,MSCI,MSCI指数,三级行业指数,20041130,1000.0,20061018
133529.MI,MSCI中国A股在岸/综合金融,MSCI,MSCI指数,二级行业指数,20041130,1000.0,20061018
133529L.MI,MSCI中国A股在岸/综合金融(人民币),MSCI,MSCI指数,二级行业指数,20041130,1000.0,20061018
133530.MI,MSCI中国A股在岸/综合金融服务,MSCI,MSCI指数,三级行业指数,20120531,1000.0,20091201
133530L.MI,MSCI中国A股在岸/综合金融服务(人民币),MSCI,MSCI指数,三级行业指数,20120531,1000.0,20091201
133531.MI,MSCI中国A股在岸/综合电信业务,MSCI,MSCI指数,三级行业指数,20210831,1000.0,20091201
133532.MI,MSCI中国A股在岸/电子设备与仪器,MSCI,MSCI指数,三级行业指数,20041130,1000.0,20061018
133533.MI,MSCI中国A股在岸/电力公用事业(退市),MSCI,MSCI指数,三级行业指数,20041130,1000.0,20091201
133535.MI,MSCI中国A股在岸/电气设备,MSCI,MSCI指数,三级行业指数,20041130,1000.0,20061018
133536.MI,MSCI中国A股在岸/能源,MSCI,MSCI指数,一级行业指数,20041130,1000.0,20061018
133536L.MI,MSCI中国A股在岸/能源Ⅰ(人民币),MSCI,MSCI指数,一级行业指数,20041130,1000.0,20061018
133537.MI,MSCI中国A股在岸/能源Ⅱ,MSCI,MSCI指数,二级行业指数,20041130,1000.0,20061018
133537L.MI,MSCI中国A股在岸/能源Ⅱ(人民币),MSCI,MSCI指数,二级行业指数,20041130,1000.0,20061018
133538.MI,MSCI中国A股在岸/能源设备与服务,MSCI,MSCI指数,三级行业指数,20060831,1000.0,20061018
133539.MI,MSCI中国A股在岸/金融,MSCI,MSCI指数,一级行业指数,20041130,1000.0,20061018
133539L.MI,MSCI中国A股在岸/金融(人民币),MSCI,MSCI指数,一级行业指数,20041130,1000.0,20061018
133550.MI,MSCI中国A股在岸/食品与主要用品零售Ⅱ,MSCI,MSCI指数,二级行业指数,20041130,1000.0,20061018
133550L.MI,MSCI中国A股/食品与主要用品零售Ⅱ(人民币),MSCI,MSCI指数,二级行业指数,20041130,1000.0,20061018
133551.MI,MSCI中国A股在岸/食品与主要用品零售Ⅲ,MSCI,MSCI指数,三级行业指数,20041130,1000.0,20061018
133552.MI,MSCI中国A股在岸/食品饮料与烟草,MSCI,MSCI指数,二级行业指数,20041130,1000.0,20061018
133552L.MI,MSCI中国A股在岸/食品饮料与烟草(人民币),MSCI,MSCI指数,二级行业指数,20041130,1000.0,20061018
133553.MI,MSCI中国A股在岸/食品,MSCI,MSCI指数,三级行业指数,20041130,1000.0,20061018
133555.MI,MSCI中国A股在岸/燃气公用事业,MSCI,MSCI指数,三级行业指数,20210630,1000.0,20061018
133556.MI,MSCI中国A股在岸/医疗保健设备与用品,MSCI,MSCI指数,三级行业指数,20101130,1000.0,20091201
133557.MI,MSCI中国A股在岸/医疗保健设备与服务,MSCI,MSCI指数,二级行业指数,20041130,1000.0,20061018
133557L.MI,MSCI中国A股/医疗保健设备与服务(人民币),MSCI,MSCI指数,二级行业指数,20041130,1000.0,20061018
133558.MI,MSCI中国A股在岸/医疗保健提供商与服务,MSCI,MSCI指数,三级行业指数,20041130,1000.0,20061018
133559.MI,MSCI中国A股在岸/医疗保健,MSCI,MSCI指数,一级行业指数,20041130,1000.0,20061018
133559L.MI,MSCI中国A股在岸/医疗保健(人民币),MSCI,MSCI指数,一级行业指数,20041130,1000.0,20061018
133560.MI,MSCI中国A股在岸/消费者服务,MSCI,MSCI指数,二级行业指数,20041130,1000.0,20061018
133560L.MI,MSCI中国A股在岸/消费者服务(人民币),MSCI,MSCI指数,二级行业指数,20041130,1000.0,20061018
133561.MI,MSCI中国A股在岸/酒店餐馆与休闲,MSCI,MSCI指数,三级行业指数,20041130,1000.0,20061018
133562.MI,MSCI中国A股在岸/家庭与个人用品,MSCI,MSCI指数,二级行业指数,20140430,1000.0,20061018
133562L.MI,MSCI中国A股在岸/家庭与个人用品(人民币),MSCI,MSCI指数,二级行业指数,20140430,1000.0,20061018
133563.MI,MSCI中国A股在岸/家庭耐用消费品,MSCI,MSCI指数,三级行业指数,20041130,1000.0,20061018
133565.MI,MSCI中国A股在岸/家常用品,MSCI,MSCI指数,三级行业指数,20191126,1000.0,20061018
133566.MI,MSCI中国A股在岸/工业集团企业,MSCI,MSCI指数,三级行业指数,20041130,1000.0,20061018
133567.MI,MSCI中国A股在岸/工业,MSCI,MSCI指数,一级行业指数,20041130,1000.0,20061018
133567L.MI,MSCI中国A股在岸/工业(人民币),MSCI,MSCI指数,一级行业指数,20041130,1000.0,20061018
133568.MI,MSCI中国A股在岸/信息科技,MSCI,MSCI指数,一级行业指数,20041130,1000.0,20061018
133568L.MI,MSCI中国A股在岸/信息科技(人民币),MSCI,MSCI指数,一级行业指数,20041130,1000.0,20061018
133569.MI,MSCI中国A股在岸/保险Ⅱ,MSCI,MSCI指数,二级行业指数,20070122,1000.0,20091201
133569L.MI,MSCI中国A股在岸/保险Ⅱ(人民币),MSCI,MSCI指数,二级行业指数,20070122,1000.0,20091201
133570.MI,MSCI中国A股在岸/保险Ⅲ,MSCI,MSCI指数,三级行业指数,20070122,1000.0,20091201
133571.MI,MSCI中国A股在岸/互联网与售货目录零售,MSCI,MSCI指数,三级行业指数,20041130,1000.0,20091201
133571L.MI,MSCI中国A股/互联网与售货目录零售(人民币),MSCI,MSCI指数,三级行业指数,20041130,1000.0,20091201
133572.MI,MSCI中国A股在岸/互联网软件与服务(退市),MSCI,MSCI指数,三级行业指数,20041130,1000.0,20091201
